Entity Type,License Number,Sidewalk Cafe Type,Lic Area Sq Ft,Entity Name,Camis Trade Name,Address Street Name,Street Address,Address Location,Address Zip Code,Camis Phone Number,Location 1
SIDEWALK CAFE,1309926,Unenclosed,202,ELORA SPANISH MEXICAN RESTAURANT INC.,,PROSPECT PARK WEST,272 PROSPECT PARK WEST,,11215,9176555524,"272 PROSPECT PARK
BROOKLYN, NY 11215
(40.6634630509197, -73.98947567161177)"
SIDEWALK CAFE,1309948,Unenclosed,122,"ZORROR ASIAN, INC.",,MONTAGUE STREET,118 MONTAGUE STREET,,11201,7188558688,"118 MONTAGUE STREET
BROOKLYN, NY 11201
(40.694860367476736, -73.99465007863492)"
SIDEWALK CAFE,1309963,Unenclosed,254,46-02 SKILLMAN CAFE LLC,,SKILLMAN AVENUE,46-02 SKILLMAN AVENUE,,11104,7187911501,"46 02 SKILLMAN AVENUE
SUNNYSIDE, NY 11104
(40.74489336663561, -73.92054134530679)"
SIDEWALK CAFE,1310081,Unenclosed,169,JTN RIVIERA CORP,,FIRST AVENUE,1113 FIRST AVENUE,,10065,2122236220,"1113 FIRST AVENUE
NEW YORK, NY 10065
(40.760964119235496, -73.96098759587693)"
SIDEWALK CAFE,1310240,Unenclosed,108,401 W 50 TAVERN INC.,,WEST   50 STREET,401 WEST   50 STREET,10019,10019,2129699703,"401 50 STREET
NEW YORK, NY 10019
(40.763519230129276, -73.98892207333665)"
SIDEWALK CAFE,1310255,Unenclosed,224,1702 RATHBONES INC.,,2 AVENUE,1702 2 AVENUE,,10128,2122087272,"1702 2 AVENUE
NEW YORK, NY 10128
(40.77937324117528, -73.95064539253997)"
SIDEWALK CAFE,1310316,Unenclosed,84,"NAHM, INC.",,NINTH AVENUE,690 NINTH AVENUE,,10036,6463318738,"690 NINTH AVENUE
NEW YORK, NY 10036
(40.761935387027165, -73.9900806635248)"
SIDEWALK CAFE,1310342,Unenclosed,208,CAFE STEINHOF INC.,,SEVENTH AVENUE,422 SEVENTH AVENUE,,11215,7183893189,"422 SEVENTH AVENUE
BROOKLYN, NY 11215
(40.6639240533837, -73.98409759690072)"
SIDEWALK CAFE,1310522,Unenclosed,306,PESCATORE 15 INC,,2 AVENUE,955-957 2 AVENUE,,10022,2127527151,"955 957 2 AVENUE
NEW YORK, NY 10022
(40.758630224005685, -73.96809182217982)"
SIDEWALK CAFE,1310867,Unenclosed,207,IL PORTO LLC,,WASHINGTON AVENUE,37 WASHINGTON AVENUE,,11205,9177969441,"37 WASHINGTON AVENUE
BROOKLYN, NY 11205
(40.69751959566193, -73.96768002229076)"
SIDEWALK CAFE,1310868,Unenclosed,88,ALI BABA'S TERRACE,,2 AVENUE,862 2 AVENUE,,10017,2128888622,"862 2 AVENUE
NEW YORK, NY 10017
(40.752334394282, -73.9703231501742)"
SIDEWALK CAFE,1310960,Unenclosed,56,BELCANTATA REST. INC,,3 AVENUE,922 3 AVENUE,,10022,2128322021,"922 3 AVENUE
NEW YORK, NY 10022
(40.759309366701586, -73.9682271382128)"
SIDEWALK CAFE,1310982,Unenclosed,342,SEAN OG ENTERPRISES LLC,,WOODSIDE AVENUE,60-02 WOODSIDE AVENUE,,11377,7188993499,"60 02 WOODSIDE AVENUE
QUEENS, NY 11377
(40.74519376448069, -73.9048471440804)"
SIDEWALK CAFE,1310995,Unenclosed,275,GLOBAL ENTERTAINMENT GROUP LLC,,QUEENS BOULEVARD,77-17 QUEENS BOULEVARD,,11373,7186519009,"77 17 QUEENS BOULEVARD
ELMHURST, NY 11373
(40.73871040256307, -73.87835115518163)"
SIDEWALK CAFE,1311123,Unenclosed,208,MAZ MEZCAL INC.,,EAST   86 STREET,316 EAST   86 STREET,,10028,6314248480,"316 86 STREET
NEW YORK, NY 10028
(40.77767048775498, -73.95131496301332)"
SIDEWALK CAFE,1311161,Unenclosed,315,"SABOR LATINO I,CORP",,40 ROAD,95-35 40 ROAD,,11373,7184573966,"95 35 40 ROAD
QUEENS, NY 11373
(40.73871040256307, -73.87835115518163)"
SIDEWALK CAFE,1311304,Unenclosed,144,IFETA CORP,,31 AVENUE,41-15 31 AVENUE,,11103,7187771355,"41 15 31 AVENUE
ASTORIA, NY 11103
(40.76286893025696, -73.91327185810974)"
SIDEWALK CAFE,1311307,Unenclosed,68,ANAGAP RESTAURANT INC.,,2 AVENUE,531 2 AVENUE,,10016,2127259440,"531 2 AVENUE
NEW YORK, NY 10016
(40.741988424417286, -73.97791283646836)"
SIDEWALK CAFE,1311319,Unenclosed,98,PASTA BISTRO GRILL INC.,,MACDOUGAL STREET,93 MACDOUGAL STREET,,10012,2122605679,"93 MACDOUGAL STREET
NEW YORK, NY 10012
(40.7292744334016, -74.00113673524248)"
SIDEWALK CAFE,1312021,Unenclosed,35,LX AVENUE BAGELS INC.,TAI BAGELS,LEXINGTON AVENUE,1228 LEXINGTON AVENUE,,10028,9175234972,"1228 LEXINGTON AVENUE
NEW YORK, NY 10028
(40.77820047454975, -73.95655347233438)"
SIDEWALK CAFE,1312039,Unenclosed,195,CURRY MAHAL INC.,,LEXINGTON AVENUE,119 LEXINGTON AVENUE,,10016,2126856385,"119 LEXINGTON AVENUE
NEW YORK, NY 10016
(40.742743854921855, -73.98237347373367)"
SIDEWALK CAFE,1312041,Unenclosed,204,CAFE CASANO LLC,,WEST STREET,38 WEST STREET,,10280,2122677000,"38 WEST STREET
NEW YORK, NY 10280
(40.710183617614945, -74.01496191568795)"
SIDEWALK CAFE,1312044,Unenclosed,320,OSTERIA CASANO LLC,,WEST STREET,28 WEST STREET,,10280,2122678000,"28 WEST STREET
NEW YORK, NY 10280
(40.710183617614945, -74.01496191568795)"
SIDEWALK CAFE,1312498,Unenclosed,188,110 VARICK ST CORP.,,VARICK STREET,110 VARICK STREET,,10013,2129255998,"110 VARICK STREET
NEW YORK, NY 10013
(40.724412719631296, -74.00595057299304)"
SIDEWALK CAFE,1312628,Unenclosed,108,JOS HOSPITALITY GROUP LLC,,AMSTERDAM AVENUE,566 AMSTERDAM AVENUE,,10024,6462453459,"566 AMSTERDAM AVENUE
NEW YORK, NY 10024
(40.78862726485676, -73.97433353479175)"
SIDEWALK CAFE,1312716,Unenclosed,184,KANG YUE USA CORP.,,70 ROAD,107-18 70 ROAD,,11375,7182633333,"107 18 70 ROAD
FOREST HILLS, NY 11375
(40.720707263029794, -73.84628429608335)"
SIDEWALK CAFE,1312717,Unenclosed,144,58 2ND REST CORP.,,2 AVENUE,58 2 AVENUE,,10003,2127772840,"58 2 AVENUE
NEW YORK, NY 10003
(40.72580062788984, -73.98971194149277)"
SIDEWALK CAFE,1313044,Unenclosed,250,BECAF LLC,,AVENUE B,33 AVENUE B,,10009,2122284461,"33 AVENUE
NEW YORK, NY 10009
(40.72664935898081, -73.97911148500697)"
SIDEWALK CAFE,1313270,Unenclosed,102,CYRIL 254 FIFTH AVENUE LLC,,5 AVENUE,254 5 AVENUE,,10001,6464582436,"254 5 AVENUE
NEW YORK, NY 10001
(40.74489323457192, -73.98713088726868)"
SIDEWALK CAFE,1313474,Unenclosed,266,"133 MULBERRY STREET RESTAURANT, LLC",,MULBERRY STREET,133 MULBERRY STREET,,10013,2129253120,"133 MULBERRY STREET
NEW YORK, NY 10013
(40.71856108555397, -73.99767993467236)"
SIDEWALK CAFE,1313701,Unenclosed,393,MOJITO CUBAN CUISINE CORP,,WASHINGTON AVENUE,82 WASHINGTON AVENUE,,11205,7187973100,"82 WASHINGTON AVENUE
BROOKLYN, NY 11205
(40.69623579585814, -73.96749247502058)"
SIDEWALK CAFE,1313851,Unenclosed,216,PAOLA'S RETAURANT GROUP LLC,,MADISON AVENUE,1295 MADISON AVENUE,,10128,2127941890,"1295 MADISON AVENUE
NEW YORK, NY 10128
(40.784547282982096, -73.95607900581763)"
SIDEWALK CAFE,1314137,Unenclosed,421,451 GRAHAM AVENUE CORP,,GRAHAM AVENUE,451 GRAHAM AVENUE,,11222,7183890839,"451 GRAHAM AVENUE
BROOKLYN, NY 11222
(40.71886377251168, -73.94515983077149)"
SIDEWALK CAFE,1314257,Unenclosed,243,662 FULTON ST RESTAURANT CORP,,FULTON STREET,662 FULTON STREET,,11217,7188526503,"662 FULTON STREET
BROOKLYN, NY 11217
(40.68671870554047, -73.97555082633563)"
SIDEWALK CAFE,1314393,Unenclosed,129,"JASPER'S PIZZA & MORE, LLC",,RIVERDALE AVENUE,3535 RIVERDALE AVENUE,,10463,7186019000,"3535 RIVERDALE AVENUE
BRONX, NY 10463
(40.88610155472735, -73.9070285591605)"
SIDEWALK CAFE,1314421,Unenclosed,,2896 BROADWAY FOOD SERVICE INC.,,BROADWAY,2893 BROADWAY,,10025,2126652800,"2893 BROADWAY
NEW YORK, NY 10025
(40.80591941255172, -73.965592342388)"
SIDEWALK CAFE,1314788,Unenclosed,54,ROMY EAST LLC,,3 AVENUE,1420 3 AVENUE,,10028,2122880012,"1420 3 AVENUE
NEW YORK, NY 10028
(40.77532629204342, -73.9565179653913)"
SIDEWALK CAFE,1314793,Unenclosed,175,AAM RESTAURANT LLC,,3 AVENUE,415 3 AVENUE,,10016,2127258484,"415 3 AVENUE
NEW YORK, NY 10016
(40.74271687526101, -73.98030503306632)"
SIDEWALK CAFE,1314804,Unenclosed,145,CAPICUA CORPORATION,,COLUMBUS AVENUE,204 - 208 COLUMBUS AVENUE,,10023,2123625265,"204 208 COLUMBUS AVENUE
NEW YORK, NY 10023
(40.774536138232236, -73.97994335610099)"
SIDEWALK CAFE,1314914,Unenclosed,101,SUBLIME PORTE LLC,TURKS & FROGS TRIBECA,GREENWICH STREET,458 GREENWICH STREET,,10013,2129664774,"458 GREENWICH STREET
NEW YORK, NY 10013
(40.72369621434132, -74.00948803291709)"
SIDEWALK CAFE,1315083,Unenclosed,78,RAVAGH RESTAURANT CORP.,,1 AVENUE,1237 1 AVENUE,,10065,2128617900,"1237 1 AVENUE
NEW YORK, NY 10065
(40.764462481929456, -73.95842452809342)"
SIDEWALK CAFE,1315172,Unenclosed,89,"NEW YORK PIZZA 33, INC.",PIZZA 33,6 AVENUE,527 6 AVENUE,,10011,2122556333,"527 6 AVENUE
NEW YORK, NY 10011
(40.73723101088228, -73.99692450416774)"
SIDEWALK CAFE,1315213,Unenclosed,113,"E.D.O. FOOD IV, LLC.",,7 AVENUE SOUTH,71 7 AVENUE SOUTH,,10014,2129242022,"71 7 AVENUE
NEW YORK, NY 10014
(40.73197082168487, -74.00370715786927)"
SIDEWALK CAFE,1315235,Unenclosed,344,CHICKEN SHACK INC,,30 AVENUE,35-02 30 AVENUE,,11103,7187213035,"35 02 30 AVENUE
QUEENS, NY 11103
(40.76286893025696, -73.91327185810974)"
SIDEWALK CAFE,1315316,Unenclosed,330,"AMSTERDAM ALE HOUSE,INCORPORATED",,AMSTERDAM AVENUE,340 AMSTERDAM AVENUE,,10024,9174073144,"340 AMSTERDAM AVENUE
NEW YORK, NY 10024
(40.78130678353824, -73.9796665144255)"
SIDEWALK CAFE,1315480,Unenclosed,124,ALPHA FUSION INC,,WEST   34 STREET,365 WEST   34 STREET,,10001,2122798887,"365 34 STREET
NEW YORK, NY 10001
(40.75320297012263, -73.9958812906138)"
SIDEWALK CAFE,1315623,Unenclosed,297,ALA TURK INC,,2 AVENUE,1417 2 AVENUE,,10021,2127442424,"1417 2 AVENUE
NY, NY 10021
(40.77001129885025, -73.95746225352207)"
SIDEWALK CAFE,1315977,Unenclosed,140,RECTOR STREET FOOD ENTERPRISES LTD.,,RECTOR STREET,11 RECTOR STREET,87-89 GREENWICH STREET,10006,2122698026,"11 RECTOR STREET
NEW YORK, NY 10006
(40.7079495337925, -74.0136351533353)"
SIDEWALK CAFE,1316160,Unenclosed,178,ISTANBUL CAFE CORP.,,WEST   57 STREET,325 WEST   57 STREET,,10019,6462666593,"325 57 STREET
NEW YORK, NY 10019
(40.76723239377969, -73.98411815847055)"
SIDEWALK CAFE,1316170,Unenclosed,99,"MARCO POLO TAKE OUT, LLC",,COURT STREET,347 COURT STREET,,11231,7182431000,"347 COURT STREET
BROOKLYN, NY 11231
(40.68228291514426, -73.99590234577445)"
SIDEWALK CAFE,1316363,Unenclosed,147,"LITTLE APPLE, LTD",,WEST  207 STREET,537 WEST  207 STREET,,10034,2125678555,"537 207 STREET
NEW YORK, NY 10034
(40.86547106258941, -73.91975233112566)"
SIDEWALK CAFE,1316751,Unenclosed,57,SULLIVAN RESTAURANT LLC,,9 AVENUE,230 9 AVENUE,,10001,2122431105,"230 9 AVENUE
NEW YORK, NY 10001
(40.74723659357827, -74.00073080523352)"
SIDEWALK CAFE,1317766,Unenclosed,138,BROOKLYN HEIGHTS WINE BAR LLC,,HENRY STREET,50 HENRY STREET,,11201,7188341776,"50 HENRY STREET
BROOKLYN, NY 11201
(40.69941675713345, -73.99210174987581)"
SIDEWALK CAFE,1318210,Unenclosed,108,"WATAWA, INC",,DITMARS BOULEVARD,33-10 DITMARS BOULEVARD,,11105,7185459596,"33 10 DITMARS BOULEVARD
ASTORIA, NY 11105
(40.780092072491186, -73.90960650023976)"
SIDEWALK CAFE,1318225,Enclosed,287,SOUTHWEST 85TH RESTAURANT CORP.,,SECOND AVENUE,1633 SECOND AVENUE,,10028,2127449194,"1633 SECOND AVENUE
NEW YORK, NY 10028
(40.77709795644114, -73.95229115185361)"
SIDEWALK CAFE,1318462,Unenclosed,203,VALDOME INC,,EAST   27 STREET,122 EAST   27 STREET,,10016,2122138771,"122 27 STREET
NEW YORK, NY 10016
(40.742303187127504, -73.98357856525297)"
SIDEWALK CAFE,1318806,Unenclosed,170,PGT REST. CORP.,,BOWERY,304 BOWERY,,10012,2122537030,"304 BOWERY
NEW YORK, NY 10012
(40.72476640755616, -73.99244588046184)"
SIDEWALK CAFE,1318895,Unenclosed,180,BLOSSOM RESTAURANT & CAFE INC.,,COLUMBUS AVENUE,466 COLUMBUS AVENUE,,10024,2128752609,"466 COLUMBUS AVENUE
NEW YORK, NY 10024
(40.78420260047261, -73.9738389076756)"
SIDEWALK CAFE,1319263,Unenclosed,425,GREENWICH HOTEL RESTURANT LLC,,GREENWICH STREET,377 GREENWICH STREET,,10013,9172241800,"377 GREENWICH STREET
NEW YORK, NY 10013
(40.71961732156957, -74.01019227450553)"
SIDEWALK CAFE,1319273,Unenclosed,162,PITA GRILL 77 LLC,VIA RESTAURANT,WEST   77 STREET,225 WEST   77 STREET,,10024,2123624500,"225 77 STREET
NEW YORK, NY 10024
(40.78232137679288, -73.98037683232903)"
SIDEWALK CAFE,1319786,Unenclosed,285,TAZZINI CORP.,,HENRY STREET,311 HENRY STREET,,11201,7182430487,"311 HENRY STREET
BROOKLYN, NY 11201
(40.691028855917175, -73.99606180286328)"
SIDEWALK CAFE,1319843,Unenclosed,83,C & P FOOD CORPORATION,,3 AVENUE,514 3 AVENUE,,10016,2125450144,"514 3 AVENUE
NEW YORK, NY 10016
(40.74606235320999, -73.97788585680746)"
SIDEWALK CAFE,1320327,Unenclosed,268,"DEFONTE'S OF NEW YORK, INC.",,THIRD AVENUE,261 THIRD AVENUE,,10010,7183176413,"261 THIRD AVENUE
NEW YORK, NY 10010
(40.73747382783017, -73.98415413135172)"
SIDEWALK CAFE,1320689,Unenclosed,165,324 SEVENTH AVE. RESTAURANT CORP.,,7 AVENUE,324 7 AVENUE,,10001,2126953806,"324 7 AVENUE
NEW YORK, NY 10001
(40.74734481079795, -73.99334469491156)"
SIDEWALK CAFE,1320701,Unenclosed,200,352 RESTAURANT CORP,,7 AVENUE,352 7 AVENUE,,10001,2122688930,"352 7 AVENUE
NEW YORK, NY 10001
(40.74822971930058, -73.99265272452857)"
SIDEWALK CAFE,1320710,Unenclosed,379,5693 RESTAURANT CORP,MUSTANG'S,RIVERDALE AVENUE,5693 RIVERDALE AVENUE,,10471,7186012572,"5693 RIVERDALE AVENUE
BRONX, NY 10471
(40.90670773248542, -73.90418634001045)"
SIDEWALK CAFE,1320797,Unenclosed,181,511 AMSTERDAM VINO CORP.,,AMSTERDAM AVENUE,511 AMSTERDAM AVENUE,,10024,2128772267,"511 AMSTERDAM AVENUE
NEW YORK, NY 10024
(40.78673868859522, -73.97570050427629)"
SIDEWALK CAFE,1320914,Unenclosed,160,CAFE 522 HUDSON INC.,,HUDSON STREET,522 HUDSON STREET,,10014,6462266046,"522 HUDSON STREET
NEW YORK, NY 10014
(40.73384167387637, -74.00622431895437)"
SIDEWALK CAFE,1321086,Unenclosed,177,37 BROADWAY GROUP INC,POMME CAFE,BROADWAY,37-19 BROADWAY,,11103,7185458822,"37 19
ASTORIA, NY 11103
(40.76286893025696, -73.91327185810974)"
SIDEWALK CAFE,1321094,Unenclosed,256,"MANDUCATIS RUSTICA VIG, LTD.",,VERNON BOULEVARD,46-35 VERNON BOULEVARD,,11101,7185458822,"46 35 VERNON BOULEVARD
LIC, NY 11101
(40.74570244980828, -73.93866902925225)"
SIDEWALK CAFE,1321660,Unenclosed,138,"NABUCCO, LLC",,AMSTERDAM AVENUE,283 AMSTERDAM AVENUE,,10023,9173280964,"283 AMSTERDAM AVENUE
NEW YORK, NY 10023
(40.779409810142496, -73.98098627448582)"
SIDEWALK CAFE,1322918,Unenclosed,172,"NOROC, LLC.",,40 STREET,43-45 40 STREET,,11104,7183892300,"43 45 40 STREET
SUNNYSIDE, NY 11104
(40.74489336663561, -73.92054134530679)"
SIDEWALK CAFE,1323044,Unenclosed,163,GULLUOGLU LLC,,2 AVENUE,982 2 AVENUE,,10022,2128130500,"982 2 AVENUE
NEW YORK, NY 10022
(40.75600885485403, -73.96768754499521)"
SIDEWALK CAFE,1323151,Unenclosed,278,A & A FOOD ENTERPRISES LLC,,70 ROAD,107-02 70 ROAD,,11375,7185442433,"107 02 70 ROAD
QUEENS, NY 11375
(40.720707263029794, -73.84628429608335)"
SIDEWALK CAFE,1323159,Unenclosed,173,LA MERIDIANA 2 LTD.,,2 AVENUE,176 2 AVENUE,,10003,9178659278,"176 2 AVENUE
NEW YORK, NY 10003
(40.73054904820458, -73.9862315652394)"
SIDEWALK CAFE,1323228,Unenclosed,153,112 RESTAURANT CORP.,,BOND STREET,112 BOND STREET,,11217,7188520301,"112 BOND STREET
BROOKLYN, NY 11217
(40.68622799579279, -73.9853458972445)"
SIDEWALK CAFE,1323280,Unenclosed,533,SYLVIA WOODS INC,,LENOX AVENUE,328 LENOX AVENUE,AKA MALCOLM X BLVD,10027,2129660660,"328 LENOX AVENUE
NEW YORK, NY 10027
(40.8087720783131, -73.94466490104514)"
SIDEWALK CAFE,1323624,Enclosed,,"SHARAKU, INC",,STUYVESANT STREET,14 STUYVESANT STREET,,10003,2125980403,"14 STUYVESANT STREET
NEW YORK, NY 10003
(40.729855717071985, -73.98917963533063)"
SIDEWALK CAFE,1323685,Unenclosed,208,PORFIRIO SUERO SR.,,JAY STREET,73 JAY STREET,,11201,7187972851,"73 JAY STREET
BROOKLYN, NY 11201
(40.702446375697306, -73.98665301192958)"
SIDEWALK CAFE,1324003,Unenclosed,323,30-03 47TH STREET CORP.,,30 AVENUE,47-02 30 AVENUE,,11103,2124651318,"47 02 30 AVENUE
ASTORIA, NY 11103
(40.76286893025696, -73.91327185810974)"
SIDEWALK CAFE,1324320,Unenclosed,213,S & K HALAL CHINESE FUSION INC,,HORACE HARDING EXPRESSWAY,184-22 HORACE HARDING EXPRESSWAY,,11365,9174156515,"184 22 HORACE HARDING EXPRESSWAY
FRESH MEADOWS, NY 11365
(40.73987184371066, -73.79462153515567)"
SIDEWALK CAFE,1324561,Unenclosed,204,13TH STREET ENTERTAINMENT LLC,,WEST   13 STREET,409 WEST   13 STREET,,10014,2122251933,"409 13 STREET
NEW YORK, NY 10014
(40.740450698401936, -74.00625732522656)"
SIDEWALK CAFE,1325458,Unenclosed,320,"SPUNTO, INC.",,CARMINE STREET,65 CARMINE STREET,,10014,2122421200,"65 CARMINE STREET
NEW YORK, NY 10014
(40.72966771261588, -74.00454176175595)"
SIDEWALK CAFE,1326142,Unenclosed,285,68TH ST CAFE INC.,,BROADWAY,2014 BROADWAY,,10023,2127241400,"2014 BROADWAY
NEW YORK, NY 10023
(40.77604246904676, -73.98198616177321)"
SIDEWALK CAFE,1326438,Unenclosed,175,SEA BREEZE PHARMACY & MEDICAL SUPPLY INC,,BRIGHTON BEACH AVENUE,1129 BRIGHTON BEACH AVENUE,,11235,7186460660,"1129 BRIGHTON BEACH AVENUE
BROOKLYN, NY 11235
(40.57780407888207, -73.95600113266143)"
SIDEWALK CAFE,1326701,Enclosed,,ZUCCA TRATTORIA INC.,,7 AVENUE SOUTH,95 7 AVENUE SOUTH,,10014,2122551980,"95 7 AVENUE
NEW YORK, NY 10014
(40.73280852717751, -74.00322277925387)"
SIDEWALK CAFE,1327313,Unenclosed,98,B & C THAI GIFT TRADING INC,,BROADWAY,34-16 BROADWAY,,11106,7189328827,"34 16
ASTORIA, NY 11106
(40.761699790013324, -73.9316632529567)"
SIDEWALK CAFE,1327665,Unenclosed,363,3321 ASTORIA INC,,31 AVENUE,33-21 31 AVENUE,,11106,7187777011,"33 21 31 AVENUE
ASTORIA, NY 11106
(40.761699790013324, -73.9316632529567)"
SIDEWALK CAFE,1328754,Unenclosed,198,AQ KAFE LLC,,BROADWAY,1800 BROADWAY,,10019,212,"1800 BROADWAY
NEW YORK, NY 10019
(40.76727757574197, -73.98167641280297)"
SIDEWALK CAFE,1329305,Enclosed,144,542 3RD AVENUE FOOD CORP,,3 AVENUE,542 3 AVENUE,,10016,6462941902,"542 3 AVENUE
NEW YORK, NY 10016
(40.74713254642484, -73.97709445342167)"
SIDEWALK CAFE,1329670,Unenclosed,217,LENZ'S FOOD INC.,20TH ST. FOOD CORP,EAST   20 STREET,514 EAST   20 STREET,,10009,2129795736,"514 20 STREET
NEW YORK CITY, NY 10009
(40.73393301639925, -73.97783322126088)"
SIDEWALK CAFE,1331625,Unenclosed,168,JEMANYA CORP,,SOUTH    5 STREET,57 SOUTH    5 STREET,,11211,7182304040,"57 5 STREET
BROOKLYN, NY 11211
(40.718642703801066, -73.9619129112623)"
SIDEWALK CAFE,1333967,Unenclosed,123,DAVE 60 NYC INC,,EAST   60 STREET,33 EAST   60 STREET,,10022,2128884295,"33 60 STREET
NEW YORK, NY 10022
(40.764174462900804, -73.97078786474891)"
SIDEWALK CAFE,1334107,Unenclosed,586,TREL RESTAURANT INC,,SEVENTH AVENUE,800 SEVENTH AVENUE,,10019,212,"800 SEVENTH AVENUE
NEW YORK, NY 10019
(40.76239874500661, -73.9823736151816)"
SIDEWALK CAFE,1334619,Unenclosed,126,MADISON GLOBAL LLC,,MADISON AVENUE,696 MADISON AVENUE,,10065,2127368700,"696 MADISON AVENUE
NEW YORK, NY 10065
(40.76569030751916, -73.96991475220038)"
SIDEWALK CAFE,1336537,Unenclosed,104,PARISENNE CAFE INCORPORATED,,ARTHUR AVENUE,2339 ARTHUR AVENUE,,10458,6464020758,"2339 ARTHUR AVENUE
BRONX, NY 10458
(40.85422986710935, -73.88874066227686)"
SIDEWALK CAFE,1336661,Unenclosed,73,NEW YORK PAO DE QUEIJO LLC,,30 STREET,31-90 30 STREET,,11106,7182041979,"31 90 30 STREET
ASTORIA, NY 11106
(40.761699790013324, -73.9316632529567)"
SIDEWALK CAFE,1337067,Unenclosed,191,GARI INTERNATIONAL INC.,,COLUMBUS AVENUE,370 COLUMBUS AVENUE,,10024,2129327466,"370 COLUMBUS AVENUE
NEW YORK, NY 10024
(40.78104598014977, -73.97613217885032)"
SIDEWALK CAFE,1338364,Unenclosed,252,121ST STREET CAFE LTD.,,AMSTERDAM AVENUE,1241 AMSTERDAM AVENUE,,10027,9179124409,"1241 AMSTERDAM AVENUE
NEW YORK, NY 10027
(40.81001839624603, -73.95868493537625)"
SIDEWALK CAFE,1338515,Enclosed,,"H.B RESTAURANT GROUP, INC.",HUNAN BALCONY,BROADWAY,2596 BROADWAY,,10025,2128650400,"2596 BROADWAY
NEW YORK, NY 10025
(40.79583463942705, -73.97074962515744)"
SIDEWALK CAFE,1338890,Unenclosed,126,TUTTO BENE RESTAURANT INC.,,8 AVENUE,108 8 AVENUE,,10011,2129247786,"108 8 AVENUE
NEW YORK, NY 10011
(40.740625425052826, -74.00182979423583)"
SIDEWALK CAFE,1338960,Unenclosed,335,CAFE RUSTICA INC,,3 AVENUE,8320 3 AVENUE,,11209,3475174743,"8320 3 AVENUE
BROOKLYN, NY 11209
(40.62554458413769, -74.03025079941531)"
SIDEWALK CAFE,1338974,Enclosed,,ABITINO'S PIZZA 49TH STREET CORP,,2 AVENUE,936 2 AVENUE,,10022,2123081234,"936 2 AVENUE
NEW YORK, NY 10022
(40.75464027497887, -73.96864981191949)"
SIDEWALK CAFE,1339224,Unenclosed,253,VINO FIVE GROUP LLC,,EAST   31 STREET,201 EAST   31 STREET,,10016,2127288466,"201 31 STREET
NEW YORK, NY 10016
(40.74381796934267, -73.97941104505841)"
SIDEWALK CAFE,1339241,Unenclosed,181,LENNYS 74TH STREET LLC,,COLUMBUS AVENUE,302 COLUMBUS AVENUE,,10023,2125808300,"302 COLUMBUS AVENUE
NEW YORK, NY 10023
(40.77884264117796, -73.97775095850307)"
SIDEWALK CAFE,1341044,Enclosed,,CARABEAN LLC,,7 AVENUE SOUTH,133 7 AVENUE SOUTH,,10014,9176913630,"133 7 AVENUE
NEW YORK, NY 10014
(40.73453564784322, -74.0022226381198)"
SIDEWALK CAFE,1341402,Unenclosed,360,DONIZETTI LLC,,BROADWAY,2315 BROADWAY,,10024,2127572277,"2315 BROADWAY
NEW YORK, NY 10024
(40.78695496666427, -73.97783316592154)"
SIDEWALK CAFE,1341610,Unenclosed,,BU YAO PA LLC,VINE SUSHI,BROADWAY,2955-2957 BROADWAY,,10025,6467390337,"2955 2957
NEW YORK, NY 10025
(40.79685012763133, -73.96372581059762)"
SIDEWALK CAFE,1341925,Unenclosed,85,D & D THAI RESTAURANT CORP,,AMSTERDAM AVENUE,450 AMSTERDAM AVENUE,,10024,6467508762,"450 AMSTERDAM AVENUE
NEW YORK, NY 10024
(40.784859105554006, -73.97707646698109)"
SIDEWALK CAFE,1342248,Unenclosed,479,"BROOKLYN FOOD & DRINK, LLC.",,VANDERBILT AVENUE,570 VANDERBILT AVENUE,,11238,7186230570,"570 VANDERBILT AVENUE
BROOKLYN, NY 11238
(40.67953220017649, -73.96822976542948)"
SIDEWALK CAFE,1342712,Unenclosed,230,"CAFE MOCHA, INC.",,2 AVENUE,116 2 AVENUE,,10003,2122532050,"116 2 AVENUE
NEW YORK, NY 10003
(40.72788705499784, -73.98817410082268)"
SIDEWALK CAFE,1342907,Unenclosed,157,"EMILIA, INC.",,SPRING STREET,184 SPRING STREET,,10012,2123431445,"184 SPRING STREET
NEW YORK, NY 10012
(40.72489194174372, -74.00273731777742)"
SIDEWALK CAFE,1343045,Unenclosed,306,FRIENDLY FOODS LLC,,BOWERY,282 BOWERY,,10012,2129255340,"282 BOWERY
NEW YORK, NY 10012
(40.723886426597936, -73.99280786978804)"
SIDEWALK CAFE,1343247,Unenclosed,600,FIG & OLIVE THIRTEEN STREET LLC,,WEST   13 STREET,420 WEST   13 STREET,,10014,9172096177,"420 13 STREET
NEW YORK, NY 10014
(40.74065603008545, -74.00688021596142)"
SIDEWALK CAFE,1343308,Unenclosed,200,SUMMIT OF THE WORLD INC.,,GREENWICH AVENUE,75 GREENWICH AVENUE,,10014,2126479600,"75 GREENWICH AVENUE
NEW YORK, NY 10014
(40.736589866244806, -74.00114102589188)"
SIDEWALK CAFE,1343596,Enclosed,,A LA TURK INC,,2 AVENUE,1417 2 AVENUE,,10021,2127442424,"1417 2 AVENUE
NY, NY 10021
(40.77001129885025, -73.95746225352207)"
